date,state,cases
07/07/2020,Tennessee,52643
07/07/2020,Texas,219164
07/07/2020,Utah,26203
07/07/2020,Vermont,1254
07/07/2020,Virgin Islands,122
07/07/2020,Virginia,66642
07/07/2020,Washington,39063
07/07/2020,West Virginia,3505
07/07/2020,Wisconsin,35834
07/07/2020,Wyoming,1711
07/08/2020,Alabama,46962
07/08/2020,Alaska,1472
07/08/2020,Arizona,108710
07/08/2020,Arkansas,25246
07/08/2020,California,296304
07/08/2020,Colorado,35185
07/08/2020,Connecticut,47108
07/08/2020,Delaware,12462
07/08/2020,District of Columbia,10642
07/08/2020,Florida,223775
07/08/2020,Georgia,96538
07/08/2020,Guam,1276
07/08/2020,Hawaii,1076
07/08/2020,Idaho,9004
07/08/2020,Illinois,151055
07/08/2020,Indiana,50309
07/08/2020,Iowa,32716
07/08/2020,Kansas,17807
07/08/2020,Kentucky,18204
07/08/2020,Louisiana,70259
07/08/2020,Maine,3460
07/08/2020,Maryland,71455
07/08/2020,Massachusetts,110602
07/08/2020,Michigan,74660
07/08/2020,Minnesota,39627
07/08/2020,Mississippi,32888
07/08/2020,Missouri,26343
07/08/2020,Montana,1371
07/08/2020,Nebraska,20437
07/08/2020,Nevada,24378
07/08/2020,New Hampshire,5952
07/08/2020,New Jersey,175986
07/08/2020,New Mexico,14017
07/08/2020,New York,403619
07/08/2020,North Carolina,77661
07/08/2020,North Dakota,3975
07/08/2020,Northern Mariana Islands,31
07/08/2020,Ohio,60181
07/08/2020,Oklahoma,17893
07/08/2020,Oregon,10872
07/08/2020,Pennsylvania,96817
07/08/2020,Puerto Rico,8745
07/08/2020,Rhode Island,17204
07/08/2020,South Carolina,48909
07/08/2020,South Dakota,7242
07/08/2020,Tennessee,54756
07/08/2020,Texas,229116
07/08/2020,Utah,26921
07/08/2020,Vermont,1256
07/08/2020,Virgin Islands,144
07/08/2020,Virginia,67274
07/08/2020,Washington,39661
07/08/2020,West Virginia,3707
07/08/2020,Wisconsin,36526
07/08/2020,Wyoming,1740
07/09/2020,Alabama,49174
07/09/2020,Alaska,1521
07/09/2020,Arizona,112783
07/09/2020,Arkansas,26052
07/09/2020,California,303516
07/09/2020,Colorado,35604
07/09/2020,Connecticut,47209
07/09/2020,Delaware,12531
07/09/2020,District of Columbia,10679
07/09/2020,Florida,232710
07/09/2020,Georgia,98693
07/09/2020,Guam,1278
07/09/2020,Hawaii,1112
07/09/2020,Idaho,9598
07/09/2020,Illinois,152188
07/09/2020,Indiana,50829
07/09/2020,Iowa,33316
07/09/2020,Kansas,18031
07/09/2020,Kentucky,18576
07/09/2020,Louisiana,72102
07/09/2020,Maine,3486
07/09/2020,Maryland,72037
07/09/2020,Massachusetts,110897
07/09/2020,Michigan,75247
07/09/2020,Minnesota,40201
07/09/2020,Mississippi,33591
07/09/2020,Missouri,27301
07/09/2020,Montana,1466
07/09/2020,Nebraska,20658
07/09/2020,Nevada,25055
07/09/2020,New Hampshire,5973
07/09/2020,New Jersey,176217
07/09/2020,New Mexico,14251
07/09/2020,New York,404207
07/09/2020,North Carolina,79564
07/09/2020,North Dakota,4074
07/09/2020,Northern Mariana Islands,31
07/09/2020,Ohio,61331
07/09/2020,Oklahoma,18496
07/09/2020,Oregon,11247
07/09/2020,Pennsylvania,97634
07/09/2020,Puerto Rico,8862
07/09/2020,Rhode Island,17243
07/09/2020,South Carolina,50691
07/09/2020,South Dakota,7336
07/09/2020,Tennessee,56531
07/09/2020,Texas,240025
07/09/2020,Utah,27632
07/09/2020,Vermont,1272
07/09/2020,Virgin Islands,153
07/09/2020,Virginia,67884
07/09/2020,Washington,40369
07/09/2020,West Virginia,3826
07/09/2020,Wisconsin,37358
07/09/2020,Wyoming,1774
07/10/2020,Alabama,50508
07/10/2020,Alaska,1579
07/10/2020,Arizona,116947
07/10/2020,Arkansas,26803
07/10/2020,California,311505
07/10/2020,Colorado,36210
07/10/2020,Connecticut,47287
07/10/2020,Delaware,12652
07/10/2020,District of Columbia,10743
07/10/2020,Florida,244143
07/10/2020,Georgia,103597
07/10/2020,Guam,1279
07/10/2020,Hawaii,1139
07/10/2020,Idaho,10073
07/10/2020,Illinois,153406
07/10/2020,Indiana,51567
07/10/2020,Iowa,34232
07/10/2020,Kansas,18799
07/10/2020,Kentucky,19076
07/10/2020,Louisiana,74744
07/10/2020,Maine,3499
07/10/2020,Maryland,72503
07/10/2020,Massachusetts,111110
07/10/2020,Michigan,75871
07/10/2020,Minnesota,40805
07/10/2020,Mississippi,34622
07/10/2020,Missouri,28060
07/10/2020,Montana,1593
07/10/2020,Nebraska,20834
07/10/2020,Nevada,25961
07/10/2020,New Hampshire,5991
07/10/2020,New Jersey,176575
07/10/2020,New Mexico,14549
07/10/2020,New York,404997
07/10/2020,North Carolina,81737
07/10/2020,North Dakota,4158
07/10/2020,Northern Mariana Islands,31
07/10/2020,Ohio,62856
07/10/2020,Oklahoma,19092
07/10/2020,Oregon,11501
07/10/2020,Pennsylvania,98574
07/10/2020,Puerto Rico,9137
07/10/2020,Rhode Island,17312
07/10/2020,South Carolina,52419
07/10/2020,South Dakota,7401
07/10/2020,Tennessee,58224
07/10/2020,Texas,249948
07/10/2020,Utah,28452
07/10/2020,Vermont,1277
07/10/2020,Virgin Islands,167
07/10/2020,Virginia,68824
07/10/2020,Washington,41090
07/10/2020,West Virginia,3983
07/10/2020,Wisconsin,38414
07/10/2020,Wyoming,1790
07/11/2020,Alabama,51947
07/11/2020,Alaska,1656
07/11/2020,Arizona,119991
07/11/2020,Arkansas,27864
07/11/2020,California,320030
07/11/2020,Colorado,36633
07/11/2020,Connecticut,47287
07/11/2020,Delaware,12743
07/11/2020,District of Columbia,10801
07/11/2020,Florida,254503
07/11/2020,Georgia,106574
07/11/2020,Guam,1281
07/11/2020,Hawaii,1181
07/11/2020,Idaho,10584
07/11/2020,Illinois,154530
07/11/2020,Indiana,52358
07/11/2020,Iowa,34695
07/11/2020,Kansas,18983
07/11/2020,Kentucky,19530
07/11/2020,Louisiana,76911
07/11/2020,Maine,3520
07/11/2020,Maryland,73060
07/11/2020,Massachusetts,111398
07/11/2020,Michigan,76499
07/11/2020,Minnesota,41609
07/11/2020,Mississippi,35419
07/11/2020,Missouri,28649
07/11/2020,Montana,1677
07/11/2020,Nebraska,21035
07/11/2020,Nevada,26912
07/11/2020,New Hampshire,6024
07/11/2020,New Jersey,176906
07/11/2020,New Mexico,14773
07/11/2020,New York,405724
07/11/2020,North Carolina,83996
07/11/2020,North Dakota,4247
07/11/2020,Northern Mariana Islands,33
07/11/2020,Ohio,64214
07/11/2020,Oklahoma,19779
07/11/2020,Oregon,11851
07/11/2020,Pennsylvania,99252
07/11/2020,Puerto Rico,9366
07/11/2020,Rhode Island,17312
07/11/2020,South Carolina,54699
07/11/2020,South Dakota,7454
07/11/2020,Tennessee,59981
07/11/2020,Texas,258280
07/11/2020,Utah,29071
07/11/2020,Vermont,1283
07/11/2020,Virgin Islands,181
07/11/2020,Virginia,69670
07/11/2020,Washington,41326
07/11/2020,West Virginia,4146
07/11/2020,Wisconsin,39095
07/11/2020,Wyoming,1839
07/12/2020,Alabama,53587
07/12/2020,Alaska,1772
07/12/2020,Arizona,122479
07/12/2020,Arkansas,28367
07/12/2020,California,327676
07/12/2020,Colorado,36933
07/12/2020,Connecticut,47287
07/12/2020,Delaware,12804
07/12/2020,District of Columbia,10847
07/12/2020,Florida,269803
07/12/2020,Georgia,108389
07/12/2020,Guam,1281
07/12/2020,Hawaii,1201
07/12/2020,Idaho,10971
07/12/2020,Illinois,155355
07/12/2020,Indiana,52892
07/12/2020,Iowa,35410
07/12/2020,Kansas,19295
07/12/2020,Kentucky,19762
07/12/2020,Louisiana,78230
07/12/2020,Maine,3539
07/12/2020,Maryland,73705
07/12/2020,Massachusetts,111597
07/12/2020,Michigan,76936
07/12/2020,Minnesota,42319
07/12/2020,Mississippi,36287
07/12/2020,Missouri,29173
07/12/2020,Montana,1758
07/12/2020,Nebraska,21214
07/12/2020,Nevada,27745
07/12/2020,New Hampshire,6054
07/12/2020,New Jersey,177245
07/12/2020,New Mexico,15028
07/12/2020,New York,406403
07/12/2020,North Carolina,85831
07/12/2020,North Dakota,4338
07/12/2020,Northern Mariana Islands,33
07/12/2020,Ohio,65592
07/12/2020,Oklahoma,20235
07/12/2020,Oregon,12170
07/12/2020,Pennsylvania,99794
07/12/2020,Puerto Rico,9654
07/12/2020,Rhode Island,17312
07/12/2020,South Carolina,56648
07/12/2020,South Dakota,7499
07/12/2020,Tennessee,61106
07/12/2020,Texas,264811
07/12/2020,Utah,29552
07/12/2020,Vermont,1296
07/12/2020,Virgin Islands,206
07/12/2020,Virginia,70558
07/12/2020,Washington,42181
07/12/2020,West Virginia,4244
07/12/2020,Wisconsin,39901
07/12/2020,Wyoming,1862
07/13/2020,Alabama,55545
07/13/2020,Alaska,1843
07/13/2020,Arizona,123917
07/13/2020,Arkansas,28939
07/13/2020,California,336206
07/13/2020,Colorado,37303
07/13/2020,Connecticut,47510
07/13/2020,Delaware,12879
07/13/2020,District of Columbia,10906
07/13/2020,Florida,282427
07/13/2020,Georgia,111937
07/13/2020,Guam,1281
07/13/2020,Hawaii,1222
07/13/2020,Idaho,11531
07/13/2020,Illinois,156288
07/13/2020,Indiana,53327
07/13/2020,Iowa,35631
07/13/2020,Kansas,20265
07/13/2020,Kentucky,20127
07/13/2020,Louisiana,79935
07/13/2020,Maine,3558
07/13/2020,Maryland,74124
07/13/2020,Massachusetts,111827
07/13/2020,Michigan,77354
07/13/2020,Minnesota,42810
07/13/2020,Mississippi,36680
07/13/2020,Missouri,29781
07/13/2020,Montana,1908
07/13/2020,Nebraska,21444
07/13/2020,Nevada,28597
07/13/2020,New Hampshire,6068
07/13/2020,New Jersey,177469
07/13/2020,New Mexico,15291
07/13/2020,New York,406962
07/13/2020,North Carolina,87653
07/13/2020,North Dakota,4446
07/13/2020,Northern Mariana Islands,33
07/13/2020,Ohio,66853
07/13/2020,Oklahoma,20745
07/13/2020,Oregon,12511
07/13/2020,Pennsylvania,100378
07/13/2020,Puerto Rico,10010
07/13/2020,Rhode Island,17487
07/13/2020,South Carolina,58168
07/13/2020,South Dakota,7524
07/13/2020,Tennessee,63615
07/13/2020,Texas,273732
07/13/2020,Utah,30282
07/13/2020,Vermont,1301
07/13/2020,Virgin Islands,217
07/13/2020,Virginia,71530
07/13/2020,Washington,43538
07/13/2020,West Virginia,4313
07/13/2020,Wisconsin,40603
07/13/2020,Wyoming,1903
07/14/2020,Alabama,57255
07/14/2020,Alaska,1897
07/14/2020,Arizona,128126
07/14/2020,Arkansas,29733
07/14/2020,California,346593
07/14/2020,Colorado,37761
07/14/2020,Connecticut,47530
07/14/2020,Delaware,12969
07/14/2020,District of Columbia,10946
07/14/2020,Florida,291621
07/14/2020,Georgia,114579
07/14/2020,Guam,1281
07/14/2020,Hawaii,1243
07/14/2020,Idaho,11962
07/14/2020,Illinois,157055
07/14/2020,Indiana,54001
07/14/2020,Iowa,35942
07/14/2020,Kansas,20347
07/14/2020,Kentucky,20702
07/14/2020,Louisiana,82150
07/14/2020,Maine,3566
07/14/2020,Maryland,74836
07/14/2020,Massachusetts,112130
07/14/2020,Michigan,78045
07/14/2020,Minnesota,43208
07/14/2020,Mississippi,37542
07/14/2020,Missouri,30817
07/14/2020,Montana,2038
07/14/2020,Nebraska,21717
07/14/2020,Nevada,29669
07/14/2020,New Hampshire,6091
07/14/2020,New Jersey,177862
07/14/2020,New Mexico,15514
07/14/2020,New York,407875
07/14/2020,North Carolina,89767
07/14/2020,North Dakota,4497
07/14/2020,Northern Mariana Islands,36
07/14/2020,Ohio,67995
07/14/2020,Oklahoma,21738
07/14/2020,Oregon,12834
07/14/2020,Pennsylvania,101360
07/14/2020,Puerto Rico,10123
07/14/2020,Rhode Island,17588
07/14/2020,South Carolina,60389
07/14/2020,South Dakota,7572
07/14/2020,Tennessee,65412
07/14/2020,Texas,284638
07/14/2020,Utah,30774
07/14/2020,Vermont,1305
07/14/2020,Virgin Islands,243
07/14/2020,Virginia,72326
07/14/2020,Washington,44257
07/14/2020,West Virginia,4407
07/14/2020,Wisconsin,41516
07/14/2020,Wyoming,1951
07/15/2020,Alabama,59067
07/15/2020,Alaska,1958
07/15/2020,Arizona,131411
07/15/2020,Arkansas,30297
07/15/2020,California,355497
07/15/2020,Colorado,38240
07/15/2020,Connecticut,47636
07/15/2020,Delaware,13050
07/15/2020,District of Columbia,11026
07/15/2020,Florida,301802
07/15/2020,Georgia,118147
07/15/2020,Guam,1282
07/15/2020,Hawaii,1271
07/15/2020,Idaho,12599
07/15/2020,Illinois,158451
07/15/2020,Indiana,54698
07/15/2020,Iowa,36536
07/15/2020,Kansas,21157
07/15/2020,Kentucky,21148
07/15/2020,Louisiana,84241
07/15/2020,Maine,3578
07/15/2020,Maryland,75576
07/15/2020,Massachusetts,112347
07/15/2020,Michigan,79081
07/15/2020,Minnesota,43782
07/15/2020,Mississippi,38567
07/15/2020,Missouri,31737
07/15/2020,Montana,2149
07/15/2020,Nebraska,21979
07/15/2020,Nevada,30587
07/15/2020,New Hampshire,6113
07/15/2020,New Jersey,178252
07/15/2020,New Mexico,15841
07/15/2020,New York,408709
07/15/2020,North Carolina,91573
07/15/2020,North Dakota,4569
07/15/2020,Northern Mariana Islands,36
07/15/2020,Ohio,69311
07/15/2020,Oklahoma,22813
07/15/2020,Oregon,13129
07/15/2020,Pennsylvania,102361
07/15/2020,Puerto Rico,10379
07/15/2020,Rhode Island,17640
07/15/2020,South Carolina,62245
07/15/2020,South Dakota,7652
07/15/2020,Tennessee,67515
07/15/2020,Texas,296478
07/15/2020,Utah,31228
07/15/2020,Vermont,1318
07/15/2020,Virgin Islands,249
07/15/2020,Virginia,73404
07/15/2020,Washington,45004
07/15/2020,West Virginia,4557
07/15/2020,Wisconsin,42409
07/15/2020,Wyoming,1985
07/16/2020,Alabama,61088
07/16/2020,Alaska,2034
07/16/2020,Arizona,134730
07/16/2020,Arkansas,31114
07/16/2020,California,364761
07/16/2020,Colorado,38817
07/16/2020,Connecticut,47750
07/16/2020,Delaware,13114
07/16/2020,District of Columbia,11076
07/16/2020,Florida,315767
07/16/2020,Georgia,120848
07/16/2020,Guam,1283
07/16/2020,Hawaii,1290
07/16/2020,Idaho,13261
07/16/2020,Illinois,159676
07/16/2020,Indiana,55413
07/16/2020,Iowa,37414
07/16/2020,Kansas,21273
07/16/2020,Kentucky,21617
07/16/2020,Louisiana,86521
07/16/2020,Maine,3598
07/16/2020,Maryland,76237
07/16/2020,Massachusetts,112581
07/16/2020,Michigan,79977
07/16/2020,Minnesota,44387
07/16/2020,Mississippi,39797
07/16/2020,Missouri,32596
07/16/2020,Montana,2265
07/16/2020,Nebraska,22178
07/16/2020,Nevada,32024
07/16/2020,New Hampshire,6139
07/16/2020,New Jersey,178475
07/16/2020,New Mexico,16138
07/16/2020,New York,409476
07/16/2020,North Carolina,93657
07/16/2020,North Dakota,4672
07/16/2020,Northern Mariana Islands,37
07/16/2020,Ohio,70601
07/16/2020,Oklahoma,23441
07/16/2020,Oregon,13541
07/16/2020,Pennsylvania,103169
07/16/2020,Puerto Rico,10574
07/16/2020,Rhode Island,17711
07/16/2020,South Carolina,64083
07/16/2020,South Dakota,7694
07/16/2020,Tennessee,69827
07/16/2020,Texas,311516
07/16/2020,Utah,31908
07/16/2020,Vermont,1325
07/16/2020,Virgin Islands,263
07/16/2020,Virginia,74303
07/16/2020,Washington,46268
07/16/2020,West Virginia,4657
07/16/2020,Wisconsin,43361
07/16/2020,Wyoming,2026
07/17/2020,Alabama,63091
07/17/2020,Alaska,2083
07/17/2020,Arizona,138575
07/17/2020,Arkansas,31762
07/17/2020,California,374922
07/17/2020,Colorado,39409
07/17/2020,Connecticut,47893
07/17/2020,Delaware,13337
07/17/2020,District of Columbia,11115
07/17/2020,Florida,327233
07/17/2020,Georgia,124267
07/17/2020,Guam,1283
07/17/2020,Hawaii,1312
07/17/2020,Idaho,13879
07/17/2020,Illinois,161042
07/17/2020,Indiana,56160
07/17/2020,Iowa,37903
07/17/2020,Kansas,22199
07/17/2020,Kentucky,22162
07/17/2020,Louisiana,88700
07/17/2020,Maine,3636
07/17/2020,Maryland,76941
07/17/2020,Massachusetts,112879
07/17/2020,Michigan,80752
07/17/2020,Minnesota,45053
07/17/2020,Mississippi,40829
07/17/2020,Missouri,33536
07/17/2020,Montana,2383
07/17/2020,Nebraska,22361
07/17/2020,Nevada,33372
07/17/2020,New Hampshire,6165
07/17/2020,New Jersey,178525
07/17/2020,New Mexico,16456
07/17/2020,New York,410254
07/17/2020,North Carolina,95633
07/17/2020,North Dakota,4796
07/17/2020,Northern Mariana Islands,37
07/17/2020,Ohio,72280
07/17/2020,Oklahoma,24140
07/17/2020,Oregon,13842
07/17/2020,Pennsylvania,104172
07/17/2020,Puerto Rico,11120
07/17/2020,Rhode Island,17793
07/17/2020,South Carolina,66060
07/17/2020,South Dakota,7789
07/17/2020,Tennessee,72072
07/17/2020,Texas,321254
07/17/2020,Utah,32572
07/17/2020,Vermont,1334
07/17/2020,Virgin Islands,283
07/17/2020,Virginia,75304
07/17/2020,Washington,47226
07/17/2020,West Virginia,4783
07/17/2020,Wisconsin,44243
07/17/2020,Wyoming,2069
07/18/2020,Alabama,65234
07/18/2020,Alaska,2157
07/18/2020,Arizona,141333
07/18/2020,Arkansas,32533
07/18/2020,California,383194
07/18/2020,Colorado,39811
07/18/2020,Connecticut,47893
07/18/2020,Delaware,13429
07/18/2020,District of Columbia,11194
07/18/2020,Florida,337561
07/18/2020,Georgia,128341
07/18/2020,Guam,1284
07/18/2020,Hawaii,1332
07/18/2020,Idaho,14433
07/18/2020,Illinois,162299
07/18/2020,Indiana,57045
07/18/2020,Iowa,38314
07/18/2020,Kansas,22238
07/18/2020,Kentucky,22750
07/18/2020,Louisiana,88700
07/18/2020,Maine,3646
07/18/2020,Maryland,77773
07/18/2020,Massachusetts,113238
07/18/2020,Michigan,81384
07/18/2020,Minnesota,45510
07/18/2020,Mississippi,41846
07/18/2020,Missouri,34363
07/18/2020,Montana,2471
07/18/2020,Nebraska,22545
07/18/2020,Nevada,34606
07/18/2020,New Hampshire,6188
07/18/2020,New Jersey,178788
07/18/2020,New Mexico,16736
07/18/2020,New York,411006
07/18/2020,North Carolina,98067
07/18/2020,North Dakota,4911
07/18/2020,Northern Mariana Islands,37
07/18/2020,Ohio,73822
07/18/2020,Oklahoma,25056
07/18/2020,Oregon,14231
07/18/2020,Pennsylvania,104780
07/18/2020,Puerto Rico,11453
07/18/2020,Rhode Island,17793
07/18/2020,South Carolina,67612
07/18/2020,South Dakota,7862
07/18/2020,Tennessee,74518
07/18/2020,Texas,330059
07/18/2020,Utah,33430
07/18/2020,Vermont,1338
07/18/2020,Virgin Islands,297
07/18/2020,Virginia,76241
07/18/2020,Washington,47889
07/18/2020,West Virginia,4922
07/18/2020,Wisconsin,45118
07/18/2020,Wyoming,2108
07/19/2020,Alabama,67011
07/19/2020,Alaska,2275
07/19/2020,Arizona,143644
07/19/2020,Arkansas,33228
07/19/2020,California,391460
07/19/2020,Colorado,40182
07/19/2020,Connecticut,47893
07/19/2020,Delaware,13519
07/19/2020,District of Columbia,11261
07/19/2020,Florida,350039
07/19/2020,Georgia,130794
07/19/2020,Guam,1284
07/19/2020,Hawaii,1359
07/19/2020,Idaho,14960
07/19/2020,Illinois,163284
07/19/2020,Indiana,57965
07/19/2020,Iowa,38813
07/19/2020,Kansas,22459
07/19/2020,Kentucky,23600
07/19/2020,Louisiana,91816
07/19/2020,Maine,3687
07/19/2020,Maryland,78698
07/19/2020,Massachusetts,113534
07/19/2020,Michigan,81935
07/19/2020,Minnesota,46244
07/19/2020,Mississippi,42638
07/19/2020,Missouri,35154
07/19/2020,Montana,2533
07/19/2020,Nebraska,22637
07/19/2020,Nevada,35826
07/19/2020,New Hampshire,6203
07/19/2020,New Jersey,178757
07/19/2020,New Mexico,16971
07/19/2020,New York,411515
07/19/2020,North Carolina,99841
07/19/2020,North Dakota,5023
07/19/2020,Northern Mariana Islands,37
07/19/2020,Ohio,74932
07/19/2020,Oklahoma,25265
07/19/2020,Oregon,14586
07/19/2020,Pennsylvania,105384
07/19/2020,Puerto Rico,12063
07/19/2020,Rhode Island,17793
07/19/2020,South Carolina,69986
07/19/2020,South Dakota,7906
07/19/2020,Tennessee,76180
07/19/2020,Texas,338036
07/19/2020,Utah,34117
07/19/2020,Vermont,1350
07/19/2020,Virgin Islands,297
07/19/2020,Virginia,77298
07/19/2020,Washington,48601
07/19/2020,West Virginia,5042
07/19/2020,Wisconsin,45953
07/19/2020,Wyoming,2126
07/20/2020,Alabama,68891
07/20/2020,Alaska,2412
07/20/2020,Arizona,145320
07/20/2020,Arkansas,33927
07/20/2020,California,400195
07/20/2020,Colorado,40649
07/20/2020,Connecticut,48055
07/20/2020,Delaware,13624
07/20/2020,District of Columbia,11339
07/20/2020,Florida,360386
07/20/2020,Georgia,132788
07/20/2020,Guam,1288
07/20/2020,Hawaii,1371
07/20/2020,Idaho,15380
07/20/2020,Illinois,164552
07/20/2020,Indiana,58607
07/20/2020,Iowa,39343
07/20/2020,Kansas,23544
07/20/2020,Kentucky,23978
07/20/2020,Louisiana,95002
07/20/2020,Maine,3711
07/20/2020,Maryland,79251
07/20/2020,Massachusetts,113789
07/20/2020,Michigan,82486
07/20/2020,Minnesota,47147
07/20/2020,Mississippi,43889
07/20/2020,Missouri,36044
07/20/2020,Montana,2640
07/20/2020,Nebraska,22847
07/20/2020,Nevada,36805
07/20/2020,New Hampshire,6249
07/20/2020,New Jersey,178937
07/20/2020,New Mexico,17215
07/20/2020,New York,412034
07/20/2020,North Carolina,101176
07/20/2020,North Dakota,5130
07/20/2020,Northern Mariana Islands,37
07/20/2020,Ohio,76168
07/20/2020,Oklahoma,25433
07/20/2020,Oregon,14907
07/20/2020,Pennsylvania,106498
07/20/2020,Puerto Rico,12461
07/20/2020,Rhode Island,17904
07/20/2020,South Carolina,71445
07/20/2020,South Dakota,7943
07/20/2020,Tennessee,77944
07/20/2020,Texas,345672
